device,subject,browser,android_cpu,android_mem
Samsung-J7-duo,http-192-168-88-177-8000-social-wechat-vendor-www-wechat-com,chrome,18.005015828085334,2062163.0471371033
Samsung-J7-duo,http-192-168-88-177-8000-consumer-foursquare-prefixes-foursquare-com,opera,17.72775617308893,2055183.9102240049
Samsung-J7-duo,http-192-168-88-177-8000-consumer-foursquare-prefixes-foursquare-com,firefox,17.729480788532573,2054657.477817552
Samsung-J7-duo,http-192-168-88-177-8000-consumer-foursquare-prefixes-foursquare-com,chrome,17.710301502712856,2055251.9588437108
Samsung-J7-duo,http-192-168-88-177-8000-general-netvibes-vendor-www-netvibes-com-en-html,opera,17.452852802219276,2060964.1592619382
Samsung-J7-duo,http-192-168-88-177-8000-general-netvibes-vendor-www-netvibes-com-en-html,firefox,17.48976067317822,2060964.116666291
Samsung-J7-duo,http-192-168-88-177-8000-general-netvibes-vendor-www-netvibes-com-en-html,chrome,17.504041197433878,2061966.302047129
Samsung-J7-duo,http-192-168-88-177-8000-consumer-foursquare-foursquare-com,opera,18.107686948859143,2043603.860152845
Samsung-J7-duo,http-192-168-88-177-8000-consumer-foursquare-foursquare-com,firefox,18.160540744855695,2039414.697101621
Samsung-J7-duo,http-192-168-88-177-8000-consumer-foursquare-foursquare-com,chrome,18.19502867895805,2038010.1041262336
Samsung-J7-duo,http-192-168-88-177-8000-general-baidu-www-baidu-com-index-html,opera,23.088545454545454,2073466.7966826155
Samsung-J7-duo,http-192-168-88-177-8000-general-baidu-www-baidu-com-index-html,firefox,24.144743589743587,1981999.5346153846
Samsung-J7-duo,http-192-168-88-177-8000-general-baidu-www-baidu-com-index-html,chrome,33.666666666666664,2012220.875
Samsung-J7-duo,http-192-168-88-177-8000-social-wechat-www-wechat-com,opera,17.276322135990185,2058419.6803372104
Samsung-J7-duo,http-192-168-88-177-8000-social-wechat-www-wechat-com,firefox,17.33548431984048,2057084.316330741
Samsung-J7-duo,http-192-168-88-177-8000-social-wechat-www-wechat-com,chrome,17.391634029104697,2057076.8744142263
Samsung-J7-duo,http-192-168-88-177-8000-consumer-narvar-prefixes-corp-narvar-com,opera,17.771329813431468,2055228.1683641719
Samsung-J7-duo,http-192-168-88-177-8000-consumer-narvar-prefixes-corp-narvar-com,firefox,17.75738393648311,2054397.2224822806
Samsung-J7-duo,http-192-168-88-177-8000-consumer-narvar-prefixes-corp-narvar-com,chrome,17.743128438246206,2054650.0560268248
Samsung-J7-duo,http-192-168-88-177-8000-general-blogger-www-blogger-com-about,opera,23.29195104383588,2050467.2911413899
Samsung-J7-duo,http-192-168-88-177-8000-general-blogger-www-blogger-com-about,firefox,24.192036421752118,2054205.1009336754
Samsung-J7-duo,http-192-168-88-177-8000-general-blogger-www-blogger-com-about,chrome,24.77408670260557,2061098.4734636117
Samsung-J7-duo,http-192-168-88-177-8000-general-baidu-vendor-www-baidu-com-index-html,opera,17.259332679799428,2057619.281249679
Samsung-J7-duo,http-192-168-88-177-8000-general-baidu-vendor-www-baidu-com-index-html,firefox,17.272994488320315,2057542.377642201
Samsung-J7-duo,http-192-168-88-177-8000-general-baidu-vendor-www-baidu-com-index-html,chrome,17.291820237890775,2058585.1698359305
Samsung-J7-duo,http-192-168-88-177-8000-finance-bloomberg-www-bloomberg-com-subscriptions-ytaodl37xpb73lm-html,opera,18.910474403968365,2027071.2754788573
Samsung-J7-duo,http-192-168-88-177-8000-finance-bloomberg-www-bloomberg-com-subscriptions-ytaodl37xpb73lm-html,firefox,19.22007312322382,2025870.5804642846
Samsung-J7-duo,http-192-168-88-177-8000-finance-bloomberg-www-bloomberg-com-subscriptions-ytaodl37xpb73lm-html,chrome,19.38588239501219,2029847.8480930722
Samsung-J7-duo,http-192-168-88-177-8000-consumer-trulia-prefixes-www-trulia-com,opera,17.881561090127693,2055519.8971696745
Samsung-J7-duo,http-192-168-88-177-8000-consumer-trulia-prefixes-www-trulia-com,firefox,17.873347110172123,2054640.0090235404
Samsung-J7-duo,http-192-168-88-177-8000-consumer-trulia-prefixes-www-trulia-com,chrome,17.831052918465122,2054959.2487775448
Samsung-J7-duo,http-192-168-88-177-8000-commerce-bestbuy-www-bestbuy-com,opera,18.04369988948423,2051211.9895983485
Samsung-J7-duo,http-192-168-88-177-8000-commerce-bestbuy-www-bestbuy-com,firefox,18.137371397377592,2049289.6870707537
Samsung-J7-duo,http-192-168-88-177-8000-commerce-bestbuy-www-bestbuy-com,chrome,18.20936375904895,2049130.8580920417
Samsung-J7-duo,http-192-168-88-177-8000-finance-tinkoff-www-tinkoff-ru,opera,18.64925860634609,2034883.1158188258
Samsung-J7-duo,http-192-168-88-177-8000-finance-tinkoff-www-tinkoff-ru,firefox,18.74514062115774,2029884.0031339799
Samsung-J7-duo,http-192-168-88-177-8000-finance-tinkoff-www-tinkoff-ru,chrome,18.78605801849078,2027976.8664041695
Samsung-J7-duo,http-192-168-88-177-8000-social-youtube-vendor-www-youtube-com,opera,18.039047197823677,2065181.815336872
Samsung-J7-duo,http-192-168-88-177-8000-social-youtube-vendor-www-youtube-com,firefox,17.97697395918352,2064634.3497477516
Samsung-J7-duo,http-192-168-88-177-8000-social-youtube-vendor-www-youtube-com,chrome,17.94709443155385,2064662.9823229779
Samsung-J7-duo,http-192-168-88-177-8000-commerce-shopify-www-shopify-com-ppc-ecommerce-html,opera,17.592928427908966,2053263.7824182305
Samsung-J7-duo,http-192-168-88-177-8000-commerce-shopify-www-shopify-com-ppc-ecommerce-html,firefox,17.667315508836314,2051338.74132145
Samsung-J7-duo,http-192-168-88-177-8000-commerce-shopify-www-shopify-com-ppc-ecommerce-html,chrome,17.70690350359192,2051527.2056505205
Samsung-J7-duo,http-192-168-88-177-8000-commerce-jimdo-www-jimdo-com,opera,17.77531449071478,2051912.281515403
Samsung-J7-duo,http-192-168-88-177-8000-commerce-jimdo-www-jimdo-com,firefox,17.894203193612015,2050100.0801940963
Samsung-J7-duo,http-192-168-88-177-8000-commerce-jimdo-www-jimdo-com,chrome,17.96748008063508,2050672.617826463
Samsung-J7-duo,http-192-168-88-177-8000-commerce-woocommerce-woocommerce-com,opera,17.68765230851538,2057918.157116307
Samsung-J7-duo,http-192-168-88-177-8000-commerce-woocommerce-woocommerce-com,firefox,17.715729554417262,2056724.3541166808
Samsung-J7-duo,http-192-168-88-177-8000-commerce-woocommerce-woocommerce-com,chrome,17.69418420519047,2056698.0556401564
Samsung-J7-duo,http-192-168-88-177-8000-social-whatsapp-www-whatsapp-com,opera,17.16560336782685,2057812.2694971133
Samsung-J7-duo,http-192-168-88-177-8000-social-whatsapp-www-whatsapp-com,firefox,17.208986928729658,2056695.6449312475
Samsung-J7-duo,http-192-168-88-177-8000-social-whatsapp-www-whatsapp-com,chrome,17.236038409786758,2057396.6988750491
Samsung-J7-duo,http-192-168-88-177-8000-commerce-target-www-target-com,opera,17.63168617700909,2056799.292982275
Samsung-J7-duo,http-192-168-88-177-8000-commerce-target-www-target-com,firefox,17.626682590326627,2054641.293485436
Samsung-J7-duo,http-192-168-88-177-8000-commerce-target-www-target-com,chrome,17.57572445687708,2053835.4342431587
Samsung-J7-duo,http-192-168-88-177-8000-finance-paypal-vendor-www-paypal-com-ro-home-html,opera,17.47197265739675,2051723.8244278934
Samsung-J7-duo,http-192-168-88-177-8000-finance-paypal-vendor-www-paypal-com-ro-home-html,firefox,17.46108787038523,2049919.7749343242
Samsung-J7-duo,http-192-168-88-177-8000-finance-paypal-vendor-www-paypal-com-ro-home-html,chrome,17.438631940423633,2049889.6824040154
Samsung-J7-duo,http-192-168-88-177-8000-consumer-evri-prefixes-www-evri-com,opera,17.7236052537051,2055708.2297297686
Samsung-J7-duo,http-192-168-88-177-8000-consumer-evri-prefixes-www-evri-com,firefox,17.748009383935678,2055499.6571603846
Samsung-J7-duo,http-192-168-88-177-8000-consumer-evri-prefixes-www-evri-com,chrome,17.717944671426952,2056303.4584142247
Samsung-J7-duo,http-192-168-88-177-8000-social-myasiantv-vendor-myasiantv-cx,opera,17.996445193330768,2061874.3206520702
Samsung-J7-duo,http-192-168-88-177-8000-social-myasiantv-vendor-myasiantv-cx,firefox,17.984265329212565,2060363.8517071672
Samsung-J7-duo,http-192-168-88-177-8000-social-myasiantv-vendor-myasiantv-cx,chrome,17.928832084233644,2059428.9467080848
Samsung-J7-duo,http-192-168-88-177-8000-social-whatsapp-vendor-www-whatsapp-com,opera,17.972445930824843,2064669.802335942
Samsung-J7-duo,http-192-168-88-177-8000-social-whatsapp-vendor-www-whatsapp-com,firefox,18.000904435339717,2063567.3478403848
Samsung-J7-duo,http-192-168-88-177-8000-social-whatsapp-vendor-www-whatsapp-com,chrome,18.01896670231025,2063452.9953131182
Samsung-J7-duo,http-192-168-88-177-8000-finance-coinmarketcap-vendor-coinmarketcap-com,opera,17.36708381933013,2053376.3020136843
Samsung-J7-duo,http-192-168-88-177-8000-finance-coinmarketcap-vendor-coinmarketcap-com,firefox,17.310309879740373,2053244.7331372052
Samsung-J7-duo,http-192-168-88-177-8000-finance-coinmarketcap-vendor-coinmarketcap-com,chrome,17.25661941784544,2054247.708155995
Samsung-J7-duo,http-192-168-88-177-8000-commerce-woocommerce-vendor-woocommerce-com,opera,17.84639182490633,2057108.525613513
Samsung-J7-duo,http-192-168-88-177-8000-commerce-woocommerce-vendor-woocommerce-com,firefox,17.855820860756506,2055683.5625688396
Samsung-J7-duo,http-192-168-88-177-8000-commerce-woocommerce-vendor-woocommerce-com,chrome,17.83725517665,2055167.8591808872
Samsung-J7-duo,http-192-168-88-177-8000-social-youtube-www-youtube-com,opera,17.22615532467762,2059194.3710940182
Samsung-J7-duo,http-192-168-88-177-8000-social-youtube-www-youtube-com,firefox,17.16716893986234,2057718.5601831938
Samsung-J7-duo,http-192-168-88-177-8000-social-youtube-www-youtube-com,chrome,17.14010203708885,2057239.3053212285
Samsung-J7-duo,http-192-168-88-177-8000-general-wikipedia-www-wikipedia-org-index-html,opera,19.724811338797817,2037918.1759491123
Samsung-J7-duo,http-192-168-88-177-8000-general-wikipedia-www-wikipedia-org-index-html,firefox,20.145504915423604,2038136.1659042009
Samsung-J7-duo,http-192-168-88-177-8000-general-wikipedia-www-wikipedia-org-index-html,chrome,20.519250375792435,2043877.2669787377
Samsung-J7-duo,http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,opera,17.875848568224132,2054580.2440806357
Samsung-J7-duo,http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,firefox,17.893790311503214,2054069.2005466528
Samsung-J7-duo,http-192-168-88-177-8000-commerce-bestbuy-vendor-www-bestbuy-com,chrome,17.908412501856677,2054750.588521665
Samsung-J7-duo,http-192-168-88-177-8000-general-espn-vendor-www-espn-com-index-html,opera,17.304260170683577,2060527.6019250185
Samsung-J7-duo,http-192-168-88-177-8000-general-espn-vendor-www-espn-com-index-html,firefox,17.29853620810677,2058521.252307496
Samsung-J7-duo,http-192-168-88-177-8000-general-espn-vendor-www-espn-com-index-html,chrome,17.270318761095822,2057575.2641882747
Samsung-J7-duo,http-192-168-88-177-8000-general-espn-www-espn-com-index-html,opera,24.830297619047617,2072720.0345238096
Samsung-J7-duo,http-192-168-88-177-8000-general-espn-www-espn-com-index-html,firefox,24.43655522037875,2076740.7569549188
Samsung-J7-duo,http-192-168-88-177-8000-general-espn-www-espn-com-index-html,chrome,23.35065476190476,2085167.853670635
Samsung-J7-duo,http-192-168-88-177-8000-general-blogger-vendor-www-blogger-com-about,opera,17.498631434850257,2062772.5037366764
Samsung-J7-duo,http-192-168-88-177-8000-general-blogger-vendor-www-blogger-com-about,firefox,17.453671972802073,2061271.5865309972
Samsung-J7-duo,http-192-168-88-177-8000-general-blogger-vendor-www-blogger-com-about,chrome,17.368824059535605,2060658.3076169742
Samsung-J7-duo,http-192-168-88-177-8000-social-facebook-www-facebook-com,opera,17.559904855807073,2057112.0157992856
Samsung-J7-duo,http-192-168-88-177-8000-social-facebook-www-facebook-com,firefox,17.617628626457293,2056332.6353043432
Samsung-J7-duo,http-192-168-88-177-8000-social-facebook-www-facebook-com,chrome,17.654790627216347,2056974.6504101825
Samsung-J7-duo,http-192-168-88-177-8000-consumer-trulia-www-trulia-com,opera,18.176561826180755,2050215.9963901353
Samsung-J7-duo,http-192-168-88-177-8000-consumer-trulia-www-trulia-com,firefox,18.202422171201004,2048248.0278277108
Samsung-J7-duo,http-192-168-88-177-8000-consumer-trulia-www-trulia-com,chrome,18.160496469652543,2048453.3862710383
Samsung-J7-duo,http-192-168-88-177-8000-consumer-evri-www-evri-com,opera,18.29314282104176,2038167.7530774216
Samsung-J7-duo,http-192-168-88-177-8000-consumer-evri-www-evri-com,firefox,18.424741293474444,2035635.1318827383
Samsung-J7-duo,http-192-168-88-177-8000-consumer-evri-www-evri-com,chrome,18.55049582736636,2035435.7102245418
Samsung-J7-duo,http-192-168-88-177-8000-social-myasiantv-myasiantv-cx,opera,17.46048141247634,2057643.4256438555
Samsung-J7-duo,http-192-168-88-177-8000-social-myasiantv-myasiantv-cx,firefox,17.48735898487951,2056056.3413664752
Samsung-J7-duo,http-192-168-88-177-8000-social-myasiantv-myasiantv-cx,chrome,17.48557346639457,2056034.5794270171
Samsung-J7-duo,http-192-168-88-177-8000-consumer-narvar-corp-narvar-com,opera,18.121327529636577,2048389.1305541387
Samsung-J7-duo,http-192-168-88-177-8000-consumer-narvar-corp-narvar-com,firefox,18.114107844525133,2045540.1822246478
Samsung-J7-duo,http-192-168-88-177-8000-consumer-narvar-corp-narvar-com,chrome,18.15476704013055,2044340.825474902
Samsung-J7-duo,http-192-168-88-177-8000-finance-coinmarketcap-coinmarketcap-com,opera,18.980027293470048,2021986.4778029232
Samsung-J7-duo,http-192-168-88-177-8000-finance-coinmarketcap-coinmarketcap-com,firefox,19.055663192486175,2020140.0010431362
Samsung-J7-duo,http-192-168-88-177-8000-finance-coinmarketcap-coinmarketcap-com,chrome,18.886843238174514,2023482.0362258118
Samsung-J7-duo,http-192-168-88-177-8000-commerce-shopify-vendor-www-shopify-com-ppc-ecommerce-html,opera,17.765226644097552,2053029.0148144048
Samsung-J7-duo,http-192-168-88-177-8000-commerce-shopify-vendor-www-shopify-com-ppc-ecommerce-html,firefox,17.797000762077726,2052774.3496663559
Samsung-J7-duo,http-192-168-88-177-8000-commerce-shopify-vendor-www-shopify-com-ppc-ecommerce-html,chrome,17.80409273136547,2053422.159251784
Samsung-J7-duo,http-192-168-88-177-8000-finance-forbes-vendor-www-forbes-com,opera,17.442023246364204,2050778.4635198538
Samsung-J7-duo,http-192-168-88-177-8000-finance-forbes-vendor-www-forbes-com,firefox,17.446901376976292,2050991.8376224402
Samsung-J7-duo,http-192-168-88-177-8000-finance-forbes-vendor-www-forbes-com,chrome,17.429223464731816,2052125.198905897
