datetime,cpu,mem
Sat Sep  2 14:33:39 GMT 2023,9.8,1983714
Sat Sep  2 14:33:43 GMT 2023,9.8,1920583
Sat Sep  2 14:35:07 GMT 2023,7.4,1980064
Sat Sep  2 14:35:11 GMT 2023,18,1903100
Sat Sep  2 14:35:15 GMT 2023,18,1896132
Sat Sep  2 14:36:39 GMT 2023,41,1982990
Sat Sep  2 14:36:43 GMT 2023,9.6,1902753
Sat Sep  2 14:36:47 GMT 2023,9.6,1902271
Sat Sep  2 14:38:11 GMT 2023,42,2013253
Sat Sep  2 14:38:15 GMT 2023,9.8,1993854
Sat Sep  2 14:38:20 GMT 2023,9.8,2016413
Sat Sep  2 14:39:43 GMT 2023,51,2050722
Sat Sep  2 14:39:47 GMT 2023,10,2045392
Sat Sep  2 14:39:51 GMT 2023,10,2002192
Sat Sep  2 14:41:15 GMT 2023,24,2072199
Sat Sep  2 14:41:19 GMT 2023,10,2065830
Sat Sep  2 14:41:23 GMT 2023,10,1985540
Sat Sep  2 14:42:48 GMT 2023,24,2136895
Sat Sep  2 14:42:51 GMT 2023,9.6,2100639
Sat Sep  2 14:42:55 GMT 2023,9.6,2138825
Sat Sep  2 14:44:20 GMT 2023,41,2234667
Sat Sep  2 14:44:24 GMT 2023,11,2141546
Sat Sep  2 14:44:28 GMT 2023,11,2157666
Sat Sep  2 14:45:53 GMT 2023,39,2230401
Sat Sep  2 14:45:57 GMT 2023,10,2125188
Sat Sep  2 14:46:01 GMT 2023,10,2142259
Sat Sep  2 14:47:26 GMT 2023,41,1977114
Sat Sep  2 14:47:30 GMT 2023,10,1856758
Sat Sep  2 14:47:33 GMT 2023,10,1904338
Sat Sep  2 14:48:58 GMT 2023,43,1978122
Sat Sep  2 14:49:01 GMT 2023,10,1825272
Sat Sep  2 14:49:05 GMT 2023,10,1917041
Sat Sep  2 14:50:29 GMT 2023,6.6,1968480
Sat Sep  2 14:50:33 GMT 2023,14,1834218
Sat Sep  2 14:50:37 GMT 2023,14,1898985
Sat Sep  2 14:52:01 GMT 2023,44,2077215
Sat Sep  2 14:52:05 GMT 2023,11,2060336
Sat Sep  2 14:52:09 GMT 2023,11,2055795
Sat Sep  2 14:53:33 GMT 2023,49,2144765
Sat Sep  2 14:53:37 GMT 2023,11,2135647
Sat Sep  2 14:53:41 GMT 2023,11,2075283
Sat Sep  2 14:55:05 GMT 2023,30,2114413
Sat Sep  2 14:55:09 GMT 2023,10,2118459
Sat Sep  2 14:55:13 GMT 2023,10,2067345
Sat Sep  2 14:56:37 GMT 2023,29,2238842
Sat Sep  2 14:56:41 GMT 2023,10,2102953
Sat Sep  2 14:56:45 GMT 2023,10,2175895
Sat Sep  2 14:58:10 GMT 2023,46,2227793
Sat Sep  2 14:58:14 GMT 2023,11,2078492
Sat Sep  2 14:58:17 GMT 2023,11,2163739
Sat Sep  2 14:59:42 GMT 2023,46,2256153
Sat Sep  2 14:59:46 GMT 2023,11,2111475
Sat Sep  2 14:59:50 GMT 2023,11,2185634
Sat Sep  2 15:01:15 GMT 2023,47,2183640
Sat Sep  2 15:01:19 GMT 2023,12,2092330
Sat Sep  2 15:01:23 GMT 2023,12,1921452
Sat Sep  2 15:02:48 GMT 2023,49,1965485
Sat Sep  2 15:02:51 GMT 2023,10,1802785
Sat Sep  2 15:02:55 GMT 2023,10,1854315
Sat Sep  2 15:04:20 GMT 2023,37,1995174
Sat Sep  2 15:04:23 GMT 2023,9.4,1846539
Sat Sep  2 15:04:27 GMT 2023,9.4,1872858
Sat Sep  2 15:05:52 GMT 2023,9.4,2146142
Sat Sep  2 15:05:56 GMT 2023,12,2123965
Sat Sep  2 15:06:00 GMT 2023,12,2014341
Sat Sep  2 15:07:24 GMT 2023,47,2076244
Sat Sep  2 15:07:28 GMT 2023,10,2060885
Sat Sep  2 15:07:31 GMT 2023,10,2012548
Sat Sep  2 15:08:56 GMT 2023,25,2057714
Sat Sep  2 15:09:00 GMT 2023,10,2054241
Sat Sep  2 15:09:03 GMT 2023,10,2017359
Sat Sep  2 15:10:28 GMT 2023,24,2276128
Sat Sep  2 15:10:32 GMT 2023,11,2132856
Sat Sep  2 15:10:36 GMT 2023,11,2213611
Sat Sep  2 15:12:01 GMT 2023,41,2264479
Sat Sep  2 15:12:04 GMT 2023,11,2106745
Sat Sep  2 15:12:08 GMT 2023,11,2154968
Sat Sep  2 15:13:33 GMT 2023,37,2284892
Sat Sep  2 15:13:37 GMT 2023,10,2126397
Sat Sep  2 15:13:41 GMT 2023,10,2161285
Sat Sep  2 15:15:06 GMT 2023,38,1997809
Sat Sep  2 15:15:10 GMT 2023,9.7,1856779
Sat Sep  2 15:15:14 GMT 2023,9.7,1898120
Sat Sep  2 15:16:38 GMT 2023,47,1924616
Sat Sep  2 15:16:42 GMT 2023,11,1817384
Sat Sep  2 15:16:46 GMT 2023,11,1853592
Sat Sep  2 15:18:10 GMT 2023,50,1938335
Sat Sep  2 15:18:14 GMT 2023,11,1813526
Sat Sep  2 15:18:18 GMT 2023,11,1874880
Sat Sep  2 15:19:43 GMT 2023,50,2065539
Sat Sep  2 15:19:46 GMT 2023,10,2048560
Sat Sep  2 15:19:51 GMT 2023,10,2160967
Sat Sep  2 15:21:15 GMT 2023,51,2109756
Sat Sep  2 15:21:18 GMT 2023,11,2096218
Sat Sep  2 15:21:22 GMT 2023,11,2035902
Sat Sep  2 15:22:47 GMT 2023,25,2137817
Sat Sep  2 15:22:51 GMT 2023,11,2124774
Sat Sep  2 15:22:54 GMT 2023,11,2050946
Sat Sep  2 15:24:19 GMT 2023,25,2265267
Sat Sep  2 15:24:23 GMT 2023,10,2115478
Sat Sep  2 15:24:27 GMT 2023,10,2179602
Sat Sep  2 15:25:52 GMT 2023,46,2253372
Sat Sep  2 15:25:55 GMT 2023,11,2129309
Sat Sep  2 15:25:59 GMT 2023,11,2190298
Sat Sep  2 15:27:24 GMT 2023,47,2269111
Sat Sep  2 15:27:28 GMT 2023,12,2139073
Sat Sep  2 15:27:32 GMT 2023,12,2197315
Sat Sep  2 15:28:57 GMT 2023,49,1932877
Sat Sep  2 15:29:01 GMT 2023,11,1796208
Sat Sep  2 15:29:05 GMT 2023,11,1824000
Sat Sep  2 15:30:29 GMT 2023,33,1878137
Sat Sep  2 15:30:33 GMT 2023,8.7,1796135
Sat Sep  2 15:30:37 GMT 2023,8.7,1831136
Sat Sep  2 15:32:01 GMT 2023,28,1898864
Sat Sep  2 15:32:05 GMT 2023,8.9,1812635
Sat Sep  2 15:32:09 GMT 2023,8.9,1837325
Sat Sep  2 15:33:33 GMT 2023,28,2110834
Sat Sep  2 15:33:37 GMT 2023,10,2079915
Sat Sep  2 15:33:41 GMT 2023,10,1996432
Sat Sep  2 15:35:06 GMT 2023,5.9,2036818
Sat Sep  2 15:35:09 GMT 2023,24,2027606
Sat Sep  2 15:35:13 GMT 2023,24,1996479
Sat Sep  2 15:36:38 GMT 2023,22,1998735
Sat Sep  2 15:36:42 GMT 2023,10,1994160
Sat Sep  2 15:36:45 GMT 2023,10,1977651
Sat Sep  2 15:38:10 GMT 2023,22,2262687
Sat Sep  2 15:38:14 GMT 2023,11,2141834
Sat Sep  2 15:38:18 GMT 2023,11,2157729
Sat Sep  2 15:39:43 GMT 2023,34,2208134
Sat Sep  2 15:39:47 GMT 2023,9.7,2124308
Sat Sep  2 15:39:51 GMT 2023,9.7,2160547
Sat Sep  2 15:41:15 GMT 2023,28,2199497
Sat Sep  2 15:41:19 GMT 2023,9.7,2120340
Sat Sep  2 15:41:23 GMT 2023,9.7,2149697
Sat Sep  2 15:42:48 GMT 2023,29,2017383
Sat Sep  2 15:42:52 GMT 2023,9.6,1959882
Sat Sep  2 15:42:56 GMT 2023,9.6,1844783
