datetime,cpu,mem
Fri Sep  1 17:17:50 UTC 2023,6.4,3784064
Fri Sep  1 17:17:52 UTC 2023,6.4,3794025
Fri Sep  1 17:17:54 UTC 2023,6.4,3758661
Fri Sep  1 17:19:16 UTC 2023,4.6,3762096
Fri Sep  1 17:19:18 UTC 2023,11,3763407
Fri Sep  1 17:19:20 UTC 2023,11,3765157
Fri Sep  1 17:19:22 UTC 2023,11,3764721
Fri Sep  1 17:20:44 UTC 2023,16,3817476
Fri Sep  1 17:20:46 UTC 2023,6.7,3818877
Fri Sep  1 17:20:48 UTC 2023,6.7,3822309
Fri Sep  1 17:20:50 UTC 2023,6.7,3813469
Fri Sep  1 17:22:12 UTC 2023,21,4205463
Fri Sep  1 17:22:15 UTC 2023,6.8,4148835
Fri Sep  1 17:22:17 UTC 2023,6.8,4202130
Fri Sep  1 17:22:19 UTC 2023,6.8,4165418
Fri Sep  1 17:23:41 UTC 2023,6.2,4168620
Fri Sep  1 17:23:43 UTC 2023,6.2,4146219
Fri Sep  1 17:23:45 UTC 2023,10,4147268
Fri Sep  1 17:23:47 UTC 2023,10,4121255
Fri Sep  1 17:25:09 UTC 2023,13,4096346
Fri Sep  1 17:25:11 UTC 2023,6,4031334
Fri Sep  1 17:25:13 UTC 2023,6,4072571
Fri Sep  1 17:25:16 UTC 2023,6,4034363
Fri Sep  1 17:26:38 UTC 2023,22,3900509
Fri Sep  1 17:26:40 UTC 2023,7.1,3896087
Fri Sep  1 17:26:43 UTC 2023,7.1,3900381
Fri Sep  1 17:26:45 UTC 2023,22,3605793
Fri Sep  1 17:28:06 UTC 2023,22,3920812
Fri Sep  1 17:28:09 UTC 2023,7.6,3925920
Fri Sep  1 17:28:12 UTC 2023,7.6,3930375
Fri Sep  1 17:28:14 UTC 2023,20,3607156
Fri Sep  1 17:29:35 UTC 2023,5.9,3945492
Fri Sep  1 17:29:38 UTC 2023,9.6,3943350
Fri Sep  1 17:29:40 UTC 2023,9.6,3947078
Fri Sep  1 17:29:43 UTC 2023,21,3842436
Fri Sep  1 17:31:04 UTC 2023,21,3812513
Fri Sep  1 17:31:06 UTC 2023,6.5,3749987
Fri Sep  1 17:31:08 UTC 2023,6.5,3817737
Fri Sep  1 17:31:10 UTC 2023,6.5,3776632
Fri Sep  1 17:32:32 UTC 2023,19,3726235
Fri Sep  1 17:32:34 UTC 2023,5.8,3727683
Fri Sep  1 17:32:36 UTC 2023,5.8,3729409
Fri Sep  1 17:32:38 UTC 2023,5.8,3729002
Fri Sep  1 17:34:00 UTC 2023,5.8,3753385
Fri Sep  1 17:34:02 UTC 2023,5.8,3757266
Fri Sep  1 17:34:04 UTC 2023,5.8,3758953
Fri Sep  1 17:34:06 UTC 2023,5.8,3746182
Fri Sep  1 17:35:29 UTC 2023,16,4127638
Fri Sep  1 17:35:31 UTC 2023,5.7,4061955
Fri Sep  1 17:35:33 UTC 2023,5.7,4104526
Fri Sep  1 17:35:35 UTC 2023,5.7,4069100
Fri Sep  1 17:36:57 UTC 2023,22,4155863
Fri Sep  1 17:36:59 UTC 2023,5.9,4091473
Fri Sep  1 17:37:01 UTC 2023,5.9,4133841
Fri Sep  1 17:37:03 UTC 2023,5.9,4101661
Fri Sep  1 17:38:25 UTC 2023,22,4185837
Fri Sep  1 17:38:27 UTC 2023,5.8,4119366
Fri Sep  1 17:38:29 UTC 2023,5.8,4161863
Fri Sep  1 17:38:31 UTC 2023,5.8,4122959
Fri Sep  1 17:39:53 UTC 2023,5.7,3918498
Fri Sep  1 17:39:56 UTC 2023,8.2,3912504
Fri Sep  1 17:39:58 UTC 2023,8.2,3917742
Fri Sep  1 17:41:22 UTC 2023,22,3919995
Fri Sep  1 17:41:24 UTC 2023,7.4,3898207
Fri Sep  1 17:41:27 UTC 2023,7.4,3909438
Fri Sep  1 17:41:30 UTC 2023,22,3604865
Fri Sep  1 17:42:50 UTC 2023,22,3945749
Fri Sep  1 17:42:53 UTC 2023,7.7,3940589
Fri Sep  1 17:42:56 UTC 2023,7.7,3945445
Fri Sep  1 17:42:58 UTC 2023,19,3635572
Fri Sep  1 17:44:19 UTC 2023,5.3,3804917
Fri Sep  1 17:44:21 UTC 2023,10,3821194
Fri Sep  1 17:44:24 UTC 2023,10,3830935
Fri Sep  1 17:44:26 UTC 2023,10,3806146
Fri Sep  1 17:45:47 UTC 2023,19,3781898
Fri Sep  1 17:45:50 UTC 2023,5.9,3783044
Fri Sep  1 17:45:52 UTC 2023,5.9,3785081
Fri Sep  1 17:45:53 UTC 2023,5.9,3765642
Fri Sep  1 17:47:16 UTC 2023,16,3708026
Fri Sep  1 17:47:18 UTC 2023,5.8,3709114
Fri Sep  1 17:47:20 UTC 2023,5.8,3711032
Fri Sep  1 17:47:22 UTC 2023,5.8,3691424
Fri Sep  1 17:48:44 UTC 2023,15,4074084
Fri Sep  1 17:48:46 UTC 2023,6.1,4010287
Fri Sep  1 17:48:48 UTC 2023,6.1,4053140
Fri Sep  1 17:48:50 UTC 2023,6.1,4008598
Fri Sep  1 17:50:12 UTC 2023,13,4125628
Fri Sep  1 17:50:14 UTC 2023,16,4059720
Fri Sep  1 17:50:16 UTC 2023,16,4099457
Fri Sep  1 17:50:18 UTC 2023,16,4058969
Fri Sep  1 17:51:41 UTC 2023,22,4157816
Fri Sep  1 17:51:43 UTC 2023,5.9,3995929
Fri Sep  1 17:51:45 UTC 2023,5.9,4040149
Fri Sep  1 17:51:47 UTC 2023,5.9,4025064
Fri Sep  1 17:53:09 UTC 2023,30,3916873
Fri Sep  1 17:53:11 UTC 2023,7.7,3911711
Fri Sep  1 17:53:14 UTC 2023,7.7,3916366
Fri Sep  1 17:53:17 UTC 2023,22,3614091
Fri Sep  1 17:54:38 UTC 2023,4,4044979
Fri Sep  1 17:54:40 UTC 2023,10,4040547
Fri Sep  1 17:54:43 UTC 2023,10,4045025
Fri Sep  1 17:56:07 UTC 2023,20,3977773
Fri Sep  1 17:56:09 UTC 2023,7.7,3972742
Fri Sep  1 17:56:12 UTC 2023,7.7,3977464
Fri Sep  1 17:57:36 UTC 2023,22,3840040
Fri Sep  1 17:57:38 UTC 2023,6.9,3776229
Fri Sep  1 17:57:40 UTC 2023,6.9,3844786
Fri Sep  1 17:57:42 UTC 2023,6.9,3829132
Fri Sep  1 17:59:04 UTC 2023,6,3742254
Fri Sep  1 17:59:06 UTC 2023,6,3748803
Fri Sep  1 17:59:08 UTC 2023,11,3748197
Fri Sep  1 17:59:10 UTC 2023,11,3732016
Fri Sep  1 18:00:32 UTC 2023,11,3782663
Fri Sep  1 18:00:34 UTC 2023,6.6,3785960
Fri Sep  1 18:00:37 UTC 2023,6.6,3788317
Fri Sep  1 18:00:39 UTC 2023,6.6,3774181
Fri Sep  1 18:02:01 UTC 2023,16,4176534
Fri Sep  1 18:02:03 UTC 2023,5.8,4112138
Fri Sep  1 18:02:05 UTC 2023,5.8,4152516
Fri Sep  1 18:02:07 UTC 2023,5.8,4115820
Fri Sep  1 18:03:30 UTC 2023,21,4189526
Fri Sep  1 18:03:33 UTC 2023,6.2,4125936
Fri Sep  1 18:03:35 UTC 2023,6.2,4167695
Fri Sep  1 18:03:37 UTC 2023,6.2,4129586
Fri Sep  1 18:05:01 UTC 2023,7.1,4216616
Fri Sep  1 18:05:03 UTC 2023,5.7,4153222
Fri Sep  1 18:05:05 UTC 2023,5.7,4194835
Fri Sep  1 18:05:07 UTC 2023,5.7,4176586
Fri Sep  1 18:06:31 UTC 2023,22,4108051
Fri Sep  1 18:06:34 UTC 2023,7.8,3983702
Fri Sep  1 18:06:37 UTC 2023,7.8,3939024
Fri Sep  1 18:08:00 UTC 2023,20,4018917
Fri Sep  1 18:08:03 UTC 2023,7.9,4015454
Fri Sep  1 18:08:06 UTC 2023,7.9,4020596
Fri Sep  1 18:09:30 UTC 2023,5.3,3979088
Fri Sep  1 18:09:32 UTC 2023,12,3975719
Fri Sep  1 18:09:35 UTC 2023,12,3981551
Fri Sep  1 18:10:59 UTC 2023,19,3776744
Fri Sep  1 18:11:01 UTC 2023,6.3,3790224
Fri Sep  1 18:11:03 UTC 2023,6.3,3802627
Fri Sep  1 18:11:05 UTC 2023,6.3,3779337
Fri Sep  1 18:12:27 UTC 2023,19,3803038
Fri Sep  1 18:12:29 UTC 2023,6,3804680
Fri Sep  1 18:12:31 UTC 2023,6,3806557
Fri Sep  1 18:12:33 UTC 2023,6,3794301
Fri Sep  1 18:13:55 UTC 2023,15,3833632
Fri Sep  1 18:13:57 UTC 2023,6,3713918
Fri Sep  1 18:13:59 UTC 2023,6,3718598
Fri Sep  1 18:14:02 UTC 2023,17,3700608
Fri Sep  1 18:15:24 UTC 2023,17,4112948
Fri Sep  1 18:15:26 UTC 2023,6,4048029
Fri Sep  1 18:15:28 UTC 2023,6,4082720
Fri Sep  1 18:15:30 UTC 2023,6,4044721
Fri Sep  1 18:16:52 UTC 2023,22,4063042
Fri Sep  1 18:16:54 UTC 2023,6,3999501
Fri Sep  1 18:16:56 UTC 2023,6,4040338
Fri Sep  1 18:16:58 UTC 2023,6,4002726
Fri Sep  1 18:18:20 UTC 2023,22,4077470
Fri Sep  1 18:18:23 UTC 2023,5.8,4009200
Fri Sep  1 18:18:25 UTC 2023,5.8,4054201
Fri Sep  1 18:18:27 UTC 2023,5.8,4025188
Fri Sep  1 18:19:49 UTC 2023,5.5,3941275
Fri Sep  1 18:19:52 UTC 2023,9.1,3938132
Fri Sep  1 18:19:55 UTC 2023,9.1,3943043
Fri Sep  1 18:21:18 UTC 2023,21,3995958
Fri Sep  1 18:21:21 UTC 2023,8.2,3888596
Fri Sep  1 18:21:24 UTC 2023,8.2,3893463
Fri Sep  1 18:22:47 UTC 2023,22,4090978
Fri Sep  1 18:22:50 UTC 2023,8.3,4015701
Fri Sep  1 18:22:53 UTC 2023,8.3,4008745
Fri Sep  1 18:24:16 UTC 2023,4.4,3767613
Fri Sep  1 18:24:18 UTC 2023,12,3793478
Fri Sep  1 18:24:21 UTC 2023,12,3802395
Fri Sep  1 18:24:23 UTC 2023,12,3778628
Fri Sep  1 18:25:44 UTC 2023,22,3771644
Fri Sep  1 18:25:47 UTC 2023,5.9,3773504
Fri Sep  1 18:25:49 UTC 2023,5.9,3768670
Fri Sep  1 18:25:51 UTC 2023,5.9,3762080
Fri Sep  1 18:27:13 UTC 2023,16,3791055
Fri Sep  1 18:27:15 UTC 2023,5.9,3792407
Fri Sep  1 18:27:17 UTC 2023,5.9,3794085
Fri Sep  1 18:27:19 UTC 2023,5.9,3779317
Fri Sep  1 18:28:41 UTC 2023,15,4058054
Fri Sep  1 18:28:43 UTC 2023,5.8,3993694
Fri Sep  1 18:28:45 UTC 2023,5.8,4035067
Fri Sep  1 18:28:47 UTC 2023,5.8,3992542
Fri Sep  1 18:30:10 UTC 2023,8.5,4088136
Fri Sep  1 18:30:12 UTC 2023,5.4,4021028
Fri Sep  1 18:30:14 UTC 2023,5.4,4065090
Fri Sep  1 18:30:16 UTC 2023,5.4,4033993
Fri Sep  1 18:31:38 UTC 2023,22,4116682
Fri Sep  1 18:31:40 UTC 2023,5.9,4052630
Fri Sep  1 18:31:42 UTC 2023,5.9,4093443
Fri Sep  1 18:31:44 UTC 2023,5.9,4050173
Fri Sep  1 18:33:06 UTC 2023,22,3969001
Fri Sep  1 18:33:09 UTC 2023,7.9,3954811
Fri Sep  1 18:33:11 UTC 2023,7.9,3971210
Fri Sep  1 18:34:35 UTC 2023,5.4,3981522
Fri Sep  1 18:34:38 UTC 2023,12,3971191
Fri Sep  1 18:34:41 UTC 2023,12,3982047
Fri Sep  1 18:36:04 UTC 2023,20,3908392
Fri Sep  1 18:36:07 UTC 2023,8.3,3899508
Fri Sep  1 18:36:10 UTC 2023,8.3,3916185
Fri Sep  1 18:37:33 UTC 2023,21,3744518
Fri Sep  1 18:37:35 UTC 2023,6.7,3690008
Fri Sep  1 18:37:38 UTC 2023,6.7,3749505
Fri Sep  1 18:37:40 UTC 2023,6.7,3734444
Fri Sep  1 18:39:01 UTC 2023,6,3765693
Fri Sep  1 18:39:03 UTC 2023,6,3769499
Fri Sep  1 18:39:05 UTC 2023,6,3763871
Fri Sep  1 18:39:07 UTC 2023,6,3752138
Fri Sep  1 18:40:29 UTC 2023,16,3767149
Fri Sep  1 18:40:31 UTC 2023,5.9,3768380
Fri Sep  1 18:40:33 UTC 2023,5.9,3770149
Fri Sep  1 18:40:35 UTC 2023,5.9,3764104
Fri Sep  1 18:41:58 UTC 2023,16,4181189
Fri Sep  1 18:41:59 UTC 2023,5.8,4117052
Fri Sep  1 18:42:01 UTC 2023,5.8,4054478
Fri Sep  1 18:42:03 UTC 2023,5.8,4012098
Fri Sep  1 18:43:26 UTC 2023,22,4096180
Fri Sep  1 18:43:28 UTC 2023,5.9,4029461
Fri Sep  1 18:43:30 UTC 2023,5.9,4072048
Fri Sep  1 18:43:32 UTC 2023,5.9,4030133
Fri Sep  1 18:44:54 UTC 2023,5.8,4124708
Fri Sep  1 18:44:56 UTC 2023,5.8,4058713
Fri Sep  1 18:44:58 UTC 2023,5.8,4102990
Fri Sep  1 18:45:00 UTC 2023,5.8,4068365
Fri Sep  1 18:46:22 UTC 2023,22,3999237
Fri Sep  1 18:46:25 UTC 2023,8.1,3984275
Fri Sep  1 18:46:28 UTC 2023,8.1,4001114
Fri Sep  1 18:47:51 UTC 2023,20,4025397
Fri Sep  1 18:47:54 UTC 2023,8.2,4010083
Fri Sep  1 18:47:57 UTC 2023,8.2,3946592
Fri Sep  1 18:49:20 UTC 2023,5.2,3943528
Fri Sep  1 18:49:23 UTC 2023,20,3939416
Fri Sep  1 18:49:26 UTC 2023,20,3885791
Fri Sep  1 18:50:50 UTC 2023,21,3766328
Fri Sep  1 18:50:52 UTC 2023,6.5,3702843
Fri Sep  1 18:50:54 UTC 2023,6.5,3770705
Fri Sep  1 18:50:56 UTC 2023,6.5,3739446
Fri Sep  1 18:52:18 UTC 2023,19,3770128
Fri Sep  1 18:52:20 UTC 2023,5.9,3771459
Fri Sep  1 18:52:22 UTC 2023,5.9,3765803
Fri Sep  1 18:52:24 UTC 2023,5.9,3758297
Fri Sep  1 18:53:46 UTC 2023,15,3798899
Fri Sep  1 18:53:48 UTC 2023,15,3803174
Fri Sep  1 18:53:50 UTC 2023,15,3797524
Fri Sep  1 18:53:52 UTC 2023,15,3787571
Fri Sep  1 18:55:14 UTC 2023,9.9,4210229
Fri Sep  1 18:55:16 UTC 2023,6.7,4144427
Fri Sep  1 18:55:18 UTC 2023,6.7,4187228
Fri Sep  1 18:55:20 UTC 2023,6.7,4160016
Fri Sep  1 18:56:42 UTC 2023,22,4084099
Fri Sep  1 18:56:44 UTC 2023,5.9,4020799
Fri Sep  1 18:56:46 UTC 2023,5.9,4062295
Fri Sep  1 18:56:48 UTC 2023,5.9,4024630
Fri Sep  1 18:58:11 UTC 2023,22,4117256
Fri Sep  1 18:58:13 UTC 2023,6,4051272
Fri Sep  1 18:58:15 UTC 2023,6,4093862
Fri Sep  1 18:58:17 UTC 2023,6,4067553
Fri Sep  1 18:59:39 UTC 2023,5,3989178
Fri Sep  1 18:59:42 UTC 2023,11,3985945
Fri Sep  1 18:59:45 UTC 2023,11,3908820
Fri Sep  1 19:01:08 UTC 2023,20,4052865
Fri Sep  1 19:01:11 UTC 2023,9.4,4051552
Fri Sep  1 19:01:14 UTC 2023,9.4,3916907
Fri Sep  1 19:02:38 UTC 2023,22,3968293
Fri Sep  1 19:02:41 UTC 2023,8.6,3951531
Fri Sep  1 19:02:44 UTC 2023,8.6,3903244
Fri Sep  1 19:04:07 UTC 2023,5.2,3770984
Fri Sep  1 19:04:09 UTC 2023,21,3749910
Fri Sep  1 19:04:11 UTC 2023,21,3776856
Fri Sep  1 19:04:13 UTC 2023,21,3780668
Fri Sep  1 19:05:35 UTC 2023,20,3794681
Fri Sep  1 19:05:37 UTC 2023,5.9,3816262
Fri Sep  1 19:05:39 UTC 2023,5.9,3811605
Fri Sep  1 19:05:41 UTC 2023,5.9,3794982
Fri Sep  1 19:07:03 UTC 2023,16,3826674
Fri Sep  1 19:07:05 UTC 2023,6,3828184
Fri Sep  1 19:07:07 UTC 2023,6,3830330
Fri Sep  1 19:07:09 UTC 2023,6,3816073
Fri Sep  1 19:08:32 UTC 2023,16,4216511
Fri Sep  1 19:08:34 UTC 2023,5.8,4152544
Fri Sep  1 19:08:36 UTC 2023,5.8,4195012
Fri Sep  1 19:08:38 UTC 2023,5.8,4167803
Fri Sep  1 19:10:00 UTC 2023,6.7,4112654
Fri Sep  1 19:10:02 UTC 2023,6,4051367
Fri Sep  1 19:10:04 UTC 2023,6,4094721
Fri Sep  1 19:10:06 UTC 2023,6,4072923
Fri Sep  1 19:11:28 UTC 2023,23,4142121
Fri Sep  1 19:11:30 UTC 2023,5.8,4077426
Fri Sep  1 19:11:32 UTC 2023,5.8,4120112
Fri Sep  1 19:11:34 UTC 2023,5.8,4079707
Fri Sep  1 19:12:56 UTC 2023,22,4067073
Fri Sep  1 19:12:59 UTC 2023,8.3,4051260
Fri Sep  1 19:13:02 UTC 2023,8.3,3997793
Fri Sep  1 19:14:26 UTC 2023,5.4,4092066
Fri Sep  1 19:14:29 UTC 2023,16,4097393
Fri Sep  1 19:14:32 UTC 2023,16,3928783
Fri Sep  1 19:15:55 UTC 2023,22,4073652
Fri Sep  1 19:15:58 UTC 2023,9.1,4066239
Fri Sep  1 19:16:01 UTC 2023,9.1,4008736
Fri Sep  1 19:17:25 UTC 2023,21,3769581
Fri Sep  1 19:17:27 UTC 2023,6.8,3764426
Fri Sep  1 19:17:29 UTC 2023,6.8,3766424
Fri Sep  1 19:17:31 UTC 2023,6.8,3748700
Fri Sep  1 19:18:53 UTC 2023,18,3769376
Fri Sep  1 19:18:55 UTC 2023,5.9,3770518
Fri Sep  1 19:18:57 UTC 2023,5.9,3772948
Fri Sep  1 19:18:59 UTC 2023,5.9,3779856
Fri Sep  1 19:20:21 UTC 2023,15,3797952
Fri Sep  1 19:20:23 UTC 2023,5.9,3799166
Fri Sep  1 19:20:25 UTC 2023,5.9,3800802
Fri Sep  1 19:20:27 UTC 2023,5.9,3802715
Fri Sep  1 19:21:49 UTC 2023,16,4164210
Fri Sep  1 19:21:52 UTC 2023,6,4098592
Fri Sep  1 19:21:54 UTC 2023,6,4140650
Fri Sep  1 19:21:56 UTC 2023,6,4108929
Fri Sep  1 19:23:18 UTC 2023,22,4283778
Fri Sep  1 19:23:20 UTC 2023,6.6,4219536
Fri Sep  1 19:23:22 UTC 2023,6.6,4262155
Fri Sep  1 19:23:24 UTC 2023,6.6,4223389
Fri Sep  1 19:24:46 UTC 2023,3.7,4081787
Fri Sep  1 19:24:48 UTC 2023,6.6,4015245
Fri Sep  1 19:24:50 UTC 2023,6.6,4059086
Fri Sep  1 19:24:52 UTC 2023,6.6,4014899
Fri Sep  1 19:26:14 UTC 2023,22,4000774
Fri Sep  1 19:26:17 UTC 2023,8.5,4002280
Fri Sep  1 19:26:21 UTC 2023,8.5,3919998
Fri Sep  1 19:27:44 UTC 2023,24,4030641
Fri Sep  1 19:27:47 UTC 2023,9,4015521
Fri Sep  1 19:27:50 UTC 2023,9,3944820
Fri Sep  1 19:29:13 UTC 2023,5,4068688
Fri Sep  1 19:29:16 UTC 2023,32,4063748
Fri Sep  1 19:29:20 UTC 2023,32,3988305
Fri Sep  1 19:30:43 UTC 2023,21,3797520
Fri Sep  1 19:30:45 UTC 2023,6.5,3743879
Fri Sep  1 19:30:47 UTC 2023,6.5,3803105
Fri Sep  1 19:30:49 UTC 2023,6.5,3777091
Fri Sep  1 19:32:11 UTC 2023,19,3773836
Fri Sep  1 19:32:13 UTC 2023,5.9,3631200
Fri Sep  1 19:32:15 UTC 2023,5.9,3633008
Fri Sep  1 19:32:17 UTC 2023,5.9,3612314
Fri Sep  1 19:33:40 UTC 2023,16,3679028
Fri Sep  1 19:33:42 UTC 2023,5.8,3681738
Fri Sep  1 19:33:44 UTC 2023,5.8,3683358
Fri Sep  1 19:33:46 UTC 2023,5.8,3673068
Fri Sep  1 19:35:08 UTC 2023,6.7,4059848
Fri Sep  1 19:35:10 UTC 2023,5.6,3993878
Fri Sep  1 19:35:12 UTC 2023,5.6,4035699
Fri Sep  1 19:35:14 UTC 2023,5.6,3972108
Fri Sep  1 19:36:36 UTC 2023,22,4093053
Fri Sep  1 19:36:38 UTC 2023,6.3,4028270
Fri Sep  1 19:36:40 UTC 2023,6.3,4071305
Fri Sep  1 19:36:42 UTC 2023,6.3,4043839
Fri Sep  1 19:38:04 UTC 2023,22,4020417
Fri Sep  1 19:38:06 UTC 2023,5.8,3954391
Fri Sep  1 19:38:08 UTC 2023,5.8,3995585
Fri Sep  1 19:38:10 UTC 2023,5.8,3964358
Fri Sep  1 19:39:32 UTC 2023,4.9,3919583
Fri Sep  1 19:39:35 UTC 2023,15,3914909
Fri Sep  1 19:39:38 UTC 2023,15,3808241
Fri Sep  1 19:42:22 UTC 2023,21,3969262
Fri Sep  1 19:42:25 UTC 2023,12,3954142
Fri Sep  1 19:42:28 UTC 2023,12,3868950
Fri Sep  1 19:44:22 UTC 2023,8.6,3975958
Fri Sep  1 19:44:25 UTC 2023,21,3853962
Fri Sep  1 19:44:28 UTC 2023,21,3752701
Fri Sep  1 19:46:22 UTC 2023,23,3654417
Fri Sep  1 19:46:24 UTC 2023,8.8,3671173
Fri Sep  1 19:46:26 UTC 2023,8.8,3672479
Fri Sep  1 19:46:28 UTC 2023,8.8,3652444
Fri Sep  1 19:47:50 UTC 2023,19,3681640
Fri Sep  1 19:47:52 UTC 2023,6.2,3682994
Fri Sep  1 19:47:54 UTC 2023,6.2,3685161
Fri Sep  1 19:47:56 UTC 2023,6.2,3664186
Fri Sep  1 19:49:18 UTC 2023,4.5,3696634
Fri Sep  1 19:49:20 UTC 2023,11,3698199
Fri Sep  1 19:49:22 UTC 2023,11,3700131
Fri Sep  1 19:49:24 UTC 2023,11,3702044
Fri Sep  1 19:50:47 UTC 2023,16,4098037
Fri Sep  1 19:50:49 UTC 2023,5.9,4031235
Fri Sep  1 19:50:51 UTC 2023,5.9,4072850
Fri Sep  1 19:50:53 UTC 2023,5.9,4053004
Fri Sep  1 19:52:15 UTC 2023,21,4122468
Fri Sep  1 19:52:17 UTC 2023,5.8,4056697
Fri Sep  1 19:52:19 UTC 2023,5.8,4099584
Fri Sep  1 19:52:21 UTC 2023,5.8,4059128
Fri Sep  1 19:53:43 UTC 2023,22,4034570
Fri Sep  1 19:53:45 UTC 2023,22,3970083
Fri Sep  1 19:53:47 UTC 2023,22,4016160
Fri Sep  1 19:53:49 UTC 2023,20,3970268
Fri Sep  1 19:55:11 UTC 2023,21,4253728
Fri Sep  1 19:55:15 UTC 2023,12,4132138
Fri Sep  1 19:55:18 UTC 2023,12,3990792
Fri Sep  1 19:56:41 UTC 2023,23,3969000
Fri Sep  1 19:56:44 UTC 2023,9.8,3964610
Fri Sep  1 19:56:47 UTC 2023,9.8,3798005
Fri Sep  1 19:58:11 UTC 2023,23,3974042
Fri Sep  1 19:58:14 UTC 2023,10,3975832
Fri Sep  1 19:58:17 UTC 2023,10,3820173
Fri Sep  1 19:59:41 UTC 2023,6.6,3749694
Fri Sep  1 19:59:43 UTC 2023,7.1,3715547
Fri Sep  1 19:59:45 UTC 2023,7.1,3776462
Fri Sep  1 19:59:47 UTC 2023,7.1,3753377
Fri Sep  1 20:01:09 UTC 2023,5.4,3709647
Fri Sep  1 20:01:11 UTC 2023,10,3711436
Fri Sep  1 20:01:13 UTC 2023,10,3713015
Fri Sep  1 20:01:16 UTC 2023,10,3700643
Fri Sep  1 20:02:37 UTC 2023,16,3705797
Fri Sep  1 20:02:40 UTC 2023,6.5,3708173
Fri Sep  1 20:02:42 UTC 2023,6.5,3702921
Fri Sep  1 20:02:44 UTC 2023,6.5,3686596
Fri Sep  1 20:04:06 UTC 2023,7.8,3819516
Fri Sep  1 20:04:08 UTC 2023,7.8,3759237
Fri Sep  1 20:04:10 UTC 2023,10,3797848
Fri Sep  1 20:04:13 UTC 2023,10,3757782
Fri Sep  1 20:05:34 UTC 2023,10,3841015
Fri Sep  1 20:05:36 UTC 2023,7,3774580
Fri Sep  1 20:05:39 UTC 2023,7,3816732
Fri Sep  1 20:05:41 UTC 2023,7,3779282
Fri Sep  1 20:07:03 UTC 2023,22,3848417
Fri Sep  1 20:07:05 UTC 2023,5.9,3781783
Fri Sep  1 20:07:07 UTC 2023,5.9,3823667
Fri Sep  1 20:07:10 UTC 2023,5.9,3786289
Fri Sep  1 20:08:31 UTC 2023,22,3699691
Fri Sep  1 20:08:35 UTC 2023,9,3695494
Fri Sep  1 20:08:38 UTC 2023,9,3498085
Fri Sep  1 20:10:32 UTC 2023,15,3942880
Fri Sep  1 20:10:35 UTC 2023,10,3927915
Fri Sep  1 20:10:39 UTC 2023,10,3782779
Fri Sep  1 20:13:46 UTC 2023,22,3976703
Fri Sep  1 20:13:50 UTC 2023,12,3973691
Fri Sep  1 20:13:53 UTC 2023,12,3812741
Fri Sep  1 20:15:16 UTC 2023,15,3931011
Fri Sep  1 20:15:18 UTC 2023,5.6,3773313
Fri Sep  1 20:15:21 UTC 2023,5.6,3840428
Fri Sep  1 20:15:23 UTC 2023,5.6,3822722
Fri Sep  1 20:16:45 UTC 2023,20,3825258
Fri Sep  1 20:16:47 UTC 2023,5.8,3826604
Fri Sep  1 20:16:49 UTC 2023,5.8,3822110
Fri Sep  1 20:16:52 UTC 2023,5.8,3817303
Fri Sep  1 20:18:13 UTC 2023,16,3859600
Fri Sep  1 20:18:15 UTC 2023,6.1,3861492
Fri Sep  1 20:18:18 UTC 2023,6.1,3863130
Fri Sep  1 20:18:20 UTC 2023,6.1,3851109
Fri Sep  1 20:19:42 UTC 2023,5,4066580
Fri Sep  1 20:19:44 UTC 2023,6.6,3998880
Fri Sep  1 20:19:46 UTC 2023,6.6,4040350
Fri Sep  1 20:19:48 UTC 2023,6.6,4003954
Fri Sep  1 20:21:10 UTC 2023,21,4173723
Fri Sep  1 20:21:13 UTC 2023,7.1,4104722
Fri Sep  1 20:21:15 UTC 2023,7.1,4148387
Fri Sep  1 20:21:17 UTC 2023,7.1,4110925
Fri Sep  1 20:22:39 UTC 2023,22,4011184
Fri Sep  1 20:22:41 UTC 2023,6,3945478
Fri Sep  1 20:22:43 UTC 2023,6,3987736
Fri Sep  1 20:22:45 UTC 2023,6,3949707
Fri Sep  1 20:24:07 UTC 2023,6.6,4014689
Fri Sep  1 20:24:11 UTC 2023,62,4011370
Fri Sep  1 20:24:14 UTC 2023,62,3830176
Fri Sep  1 20:25:37 UTC 2023,22,4013350
Fri Sep  1 20:25:41 UTC 2023,9.8,3996169
Fri Sep  1 20:25:44 UTC 2023,9.8,3844989
Fri Sep  1 20:27:07 UTC 2023,20,3976830
Fri Sep  1 20:27:11 UTC 2023,9.6,3961236
Fri Sep  1 20:27:14 UTC 2023,9.6,3814017
Fri Sep  1 20:28:37 UTC 2023,20,3883086
Fri Sep  1 20:28:39 UTC 2023,6.6,3860415
Fri Sep  1 20:28:41 UTC 2023,6.6,3881005
Fri Sep  1 20:28:43 UTC 2023,6.6,3866204
Fri Sep  1 20:30:06 UTC 2023,6.4,3907326
Fri Sep  1 20:30:08 UTC 2023,6.8,3908590
Fri Sep  1 20:30:10 UTC 2023,6.8,3910601
Fri Sep  1 20:30:12 UTC 2023,6.8,3898244
Fri Sep  1 20:31:34 UTC 2023,16,3953270
Fri Sep  1 20:31:36 UTC 2023,6.2,3955704
Fri Sep  1 20:31:38 UTC 2023,6.2,3957218
Fri Sep  1 20:31:40 UTC 2023,6.2,3944851
Fri Sep  1 20:33:02 UTC 2023,16,4152645
